student_id,group,cohort_entry_year,subject,difficulty,requires_attendance,subject_total_semesters,semester,attendance_pct,work1,work2,work3,work4,work5,exam
STU004081,2023-06,2023,Теоретическая механика,hard,0,1,2,73.5,6,10,4,6,6,8
STU004081,2023-06,2023,Иностранный язык,normal,1,4,2,84.6,5,8,7,5,3,6
STU004081,2023-06,2023,Физическая культура,easy,1,6,2,81.6,10,7,10,10,10,9
STU004082,2023-06,2023,Математический анализ I,hard,0,2,2,89.5,10,9,9,10,9,9
STU004082,2023-06,2023,Физика I (механика),hard,0,2,2,86.6,7,10,8,6,9,9
STU004082,2023-06,2023,Инженерная графика,normal,0,1,2,85.7,6,6,7,4,6,6
STU004082,2023-06,2023,Теоретическая механика,hard,0,1,2,95.2,0,6,5,7,5,0
STU004082,2023-06,2023,Иностранный язык,normal,1,4,2,97.6,10,8,10,9,10,8
STU004082,2023-06,2023,Физическая культура,easy,1,6,2,92.2,8,9,8,8,0,0
STU004083,2023-06,2023,Математический анализ I,hard,0,2,2,68.3,4,5,3,6,4,5
STU004083,2023-06,2023,Физика I (механика),hard,0,2,2,73.9,7,6,7,3,6,6
STU004083,2023-06,2023,Инженерная графика,normal,0,1,2,73.3,6,9,7,3,6,7
STU004083,2023-06,2023,Теоретическая механика,hard,0,1,2,77.2,0,5,4,4,4,4
STU004083,2023-06,2023,Иностранный язык,normal,1,4,2,83.3,7,6,6,7,5,7
STU004083,2023-06,2023,Физическая культура,easy,1,6,2,83.2,9,5,8,10,5,9
STU004084,2023-06,2023,Математический анализ I,hard,0,2,2,81.1,6,4,3,7,0,5
STU004084,2023-06,2023,Физика I (механика),hard,0,2,2,69.3,1,1,1,1,0,0
STU004084,2023-06,2023,Инженерная графика,normal,0,1,2,81.8,5,0,6,0,7,6
STU004084,2023-06,2023,Теоретическая механика,hard,0,1,2,64.8,4,5,4,5,6,3
STU004084,2023-06,2023,Иностранный язык,normal,1,4,2,86.3,9,6,8,10,5,8
STU004084,2023-06,2023,Физическая культура,easy,1,6,2,87.2,10,10,10,10,7,10
STU004085,2023-06,2023,Математический анализ I,hard,0,2,2,73.7,7,3,3,7,7,5
STU004085,2023-06,2023,Физика I (механика),hard,0,2,2,82.5,8,7,5,3,6,6
STU004085,2023-06,2023,Инженерная графика,normal,0,1,2,90,6,5,7,5,5,7
STU004085,2023-06,2023,Теоретическая механика,hard,0,1,2,84.7,5,6,5,7,4,6
STU004085,2023-06,2023,Иностранный язык,normal,1,4,2,94.5,0,7,4,6,5,6
STU004085,2023-06,2023,Физическая культура,easy,1,6,2,86.5,8,0,10,10,9,9
STU004086,2023-06,2023,Математический анализ I,hard,0,2,2,73.2,9,0,9,6,6,8
STU004086,2023-06,2023,Физика I (механика),hard,0,2,2,70.4,7,9,6,0,8,6
STU004086,2023-06,2023,Инженерная графика,normal,0,1,2,85.2,9,9,9,8,8,8
STU004086,2023-06,2023,Теоретическая механика,hard,0,1,2,68.6,8,6,0,5,7,0
STU004086,2023-06,2023,Иностранный язык,normal,1,4,2,77.7,10,8,9,10,9,9
STU004086,2023-06,2023,Физическая культура,easy,1,6,2,81.9,8,10,8,9,0,9
STU004087,2023-06,2023,Математический анализ I,hard,0,2,2,89.1,9,8,5,6,10,9
STU004087,2023-06,2023,Физика I (механика),hard,0,2,2,93.5,9,9,8,5,10,9
STU004087,2023-06,2023,Инженерная графика,normal,0,1,2,91.2,10,9,10,8,9,9
STU004087,2023-06,2023,Теоретическая механика,hard,0,1,2,91.4,10,8,10,9,9,9
STU004087,2023-06,2023,Иностранный язык,normal,1,4,2,100,10,8,10,10,10,10
STU004087,2023-06,2023,Физическая культура,easy,1,6,2,100,8,10,10,10,8,10
STU004088,2023-06,2023,Математический анализ I,hard,0,2,2,75.7,5,4,4,6,1,5
STU004088,2023-06,2023,Физика I (механика),hard,0,2,2,87.4,7,3,5,5,4,6
STU004088,2023-06,2023,Инженерная графика,normal,0,1,2,84.7,7,10,5,9,7,8
STU004088,2023-06,2023,Теоретическая механика,hard,0,1,2,73.6,5,3,7,3,6,3
STU004088,2023-06,2023,Иностранный язык,normal,1,4,2,75.9,6,4,3,4,7,6
STU004088,2023-06,2023,Физическая культура,easy,1,6,2,76.2,8,0,4,6,3,6
STU004089,2023-06,2023,Математический анализ I,hard,0,2,2,83,5,5,5,7,6,6
STU004089,2023-06,2023,Физика I (механика),hard,0,2,2,74.5,2,1,1,5,5,2
STU004089,2023-06,2023,Инженерная графика,normal,0,1,2,82.1,4,5,4,8,5,5
STU004089,2023-06,2023,Теоретическая механика,hard,0,1,2,83.2,6,3,4,5,0,5
STU004089,2023-06,2023,Иностранный язык,normal,1,4,2,92.7,7,7,0,8,6,6
STU004089,2023-06,2023,Физическая культура,easy,1,6,2,84.9,8,6,8,10,8,7
STU004090,2023-06,2023,Математический анализ I,hard,0,2,2,71.4,3,5,2,6,8,0
STU004090,2023-06,2023,Физика I (механика),hard,0,2,2,80.7,4,5,1,5,4,5
STU004090,2023-06,2023,Инженерная графика,normal,0,1,2,82.6,7,8,9,8,4,0
STU004090,2023-06,2023,Теоретическая механика,hard,0,1,2,75.2,4,5,6,0,8,5
STU004090,2023-06,2023,Иностранный язык,normal,1,4,2,88.3,0,0,10,10,0,8
STU004090,2023-06,2023,Физическая культура,easy,1,6,2,84.7,6,6,6,7,8,8
STU004091,2023-06,2023,Математический анализ I,hard,0,2,2,74.7,6,7,0,5,5,6
STU004091,2023-06,2023,Физика I (механика),hard,0,2,2,66.4,4,8,5,7,5,6
STU004091,2023-06,2023,Инженерная графика,normal,0,1,2,82.4,0,6,7,7,5,4
STU004091,2023-06,2023,Теоретическая механика,hard,0,1,2,76.3,4,4,7,5,4,6
STU004091,2023-06,2023,Иностранный язык,normal,1,4,2,85.8,0,8,9,10,10,0
STU004091,2023-06,2023,Физическая культура,easy,1,6,2,92.5,7,4,9,6,7,7
STU004069,2023-06,2023,Математический анализ II,hard,0,2,3,97.3,5,6,0,2,0,3
STU004069,2023-06,2023,Дискретная математика,normal,0,1,3,83.8,3,9,4,8,5,0
STU004069,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,88.8,4,6,2,4,2,4
STU004069,2023-06,2023,Физика I (механика),hard,0,2,3,91.1,5,7,7,7,4,5
STU004069,2023-06,2023,Материаловедение,normal,0,1,3,87.2,7,7,10,8,9,7
STU004069,2023-06,2023,Иностранный язык,normal,1,4,3,94.2,9,0,6,7,8,7
STU004069,2023-06,2023,Физическая культура,easy,1,6,3,99.1,0,9,8,10,8,7
STU004071,2023-06,2023,Математический анализ II,hard,0,2,3,84.8,4,5,2,5,3,4
STU004071,2023-06,2023,Дискретная математика,normal,0,1,3,81.6,3,4,7,7,3,5
STU004071,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,87.8,1,5,4,5,6,4
STU004071,2023-06,2023,Физика I (механика),hard,0,2,3,70.1,8,8,5,7,6,7
STU004071,2023-06,2023,Материаловедение,normal,0,1,3,85.7,5,0,7,2,6,6
STU004071,2023-06,2023,Иностранный язык,normal,1,4,3,77.3,10,9,10,7,9,8
STU004071,2023-06,2023,Физическая культура,easy,1,6,3,83.7,10,6,10,8,0,7
STU004074,2023-06,2023,Математический анализ II,hard,0,2,3,65.4,6,7,4,7,6,6
STU004074,2023-06,2023,Дискретная математика,normal,0,1,3,71.7,7,5,9,4,8,7
STU004074,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,81.8,6,9,6,6,6,6
STU004074,2023-06,2023,Физика I (механика),hard,0,2,3,72.3,4,2,5,3,2,3
STU004074,2023-06,2023,Материаловедение,normal,0,1,3,77.3,7,0,5,7,10,7
STU004074,2023-06,2023,Иностранный язык,normal,1,4,3,76,9,4,8,10,6,7
STU004074,2023-06,2023,Физическая культура,easy,1,6,3,84.4,10,10,10,10,7,8
STU004075,2023-06,2023,Математический анализ II,hard,0,2,3,84.7,5,9,9,7,7,5
STU004075,2023-06,2023,Дискретная математика,normal,0,1,3,70.2,8,8,10,9,8,7
STU004075,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,68.5,7,6,5,0,6,5
STU004075,2023-06,2023,Физика I (механика),hard,0,2,3,81.1,7,5,7,0,9,0
STU004075,2023-06,2023,Материаловедение,normal,0,1,3,71.8,7,9,10,9,7,8
STU004075,2023-06,2023,Иностранный язык,normal,1,4,3,81.4,5,8,10,6,5,0
STU004075,2023-06,2023,Физическая культура,easy,1,6,3,87.4,9,7,10,7,6,7
STU004077,2023-06,2023,Математический анализ II,hard,0,2,3,83.5,7,5,4,0,1,4
STU004077,2023-06,2023,Дискретная математика,normal,0,1,3,67.2,6,5,6,7,6,6
STU004077,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,71.7,6,5,4,7,5,7
STU004077,2023-06,2023,Физика I (механика),hard,0,2,3,61.5,6,3,9,6,4,4
STU004077,2023-06,2023,Материаловедение,normal,0,1,3,70.4,9,10,10,10,8,8
STU004077,2023-06,2023,Иностранный язык,normal,1,4,3,81.2,7,8,10,0,5,7
STU004077,2023-06,2023,Физическая культура,easy,1,6,3,93.1,10,9,10,10,7,9
STU004078,2023-06,2023,Математический анализ II,hard,0,2,3,74.8,9,10,5,5,3,8
STU004078,2023-06,2023,Дискретная математика,normal,0,1,3,88,0,7,0,10,10,7
STU004078,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,77.5,5,10,3,6,0,5
STU004078,2023-06,2023,Физика I (механика),hard,0,2,3,72.8,6,4,7,7,0,7
STU004078,2023-06,2023,Материаловедение,normal,0,1,3,67.9,8,10,8,8,8,7
STU004078,2023-06,2023,Иностранный язык,normal,1,4,3,75.4,8,5,8,8,7,7
STU004078,2023-06,2023,Физическая культура,easy,1,6,3,81.4,10,10,8,9,10,10
STU004080,2023-06,2023,Математический анализ II,hard,0,2,3,89.1,7,0,9,7,5,5
STU004080,2023-06,2023,Дискретная математика,normal,0,1,3,81.7,8,9,10,8,7,7
STU004080,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,85.7,0,5,8,7,8,6
STU004080,2023-06,2023,Физика I (механика),hard,0,2,3,100,4,4,3,4,5,4
STU004080,2023-06,2023,Материаловедение,normal,0,1,3,95.8,8,7,10,7,8,7
STU004080,2023-06,2023,Иностранный язык,normal,1,4,3,93.6,5,4,4,8,6,8
STU004080,2023-06,2023,Физическая культура,easy,1,6,3,90.7,7,6,8,9,7,8
STU004081,2023-06,2023,Математический анализ II,hard,0,2,3,79.6,9,6,5,7,6,6
STU004081,2023-06,2023,Дискретная математика,normal,0,1,3,76.6,8,4,7,4,6,5
STU004081,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,65.7,4,6,8,9,0,6
STU004081,2023-06,2023,Физика I (механика),hard,0,2,3,73.5,7,6,8,5,6,6
STU004081,2023-06,2023,Материаловедение,normal,0,1,3,81.9,0,9,10,10,0,0
STU004081,2023-06,2023,Иностранный язык,normal,1,4,3,81.5,0,4,0,7,3,0
STU004081,2023-06,2023,Физическая культура,easy,1,6,3,80.9,10,10,8,10,10,10
STU004083,2023-06,2023,Математический анализ II,hard,0,2,3,72.7,7,3,0,0,3,4
STU004083,2023-06,2023,Дискретная математика,normal,0,1,3,77.5,6,7,9,5,5,6
STU004083,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,80.8,4,3,5,3,5,3
STU004083,2023-06,2023,Физика I (механика),hard,0,2,3,74.2,4,5,4,5,0,7
STU004083,2023-06,2023,Материаловедение,normal,0,1,3,70.5,6,5,6,5,4,6
STU004083,2023-06,2023,Иностранный язык,normal,1,4,3,73.6,5,0,6,9,5,6
STU004083,2023-06,2023,Физическая культура,easy,1,6,3,75.2,10,8,10,8,8,9
STU004084,2023-06,2023,Математический анализ II,hard,0,2,3,82.9,8,6,6,5,5,7
STU004084,2023-06,2023,Дискретная математика,normal,0,1,3,77.1,8,2,3,6,7,6
STU004084,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,71.2,1,3,3,3,5,4
STU004084,2023-06,2023,Физика I (механика),hard,0,2,3,66.6,0,4,2,1,1,1
STU004084,2023-06,2023,Материаловедение,normal,0,1,3,64.2,7,9,7,0,4,3
STU004084,2023-06,2023,Иностранный язык,normal,1,4,3,79.5,9,8,5,8,6,8
STU004084,2023-06,2023,Физическая культура,easy,1,6,3,80,9,9,9,9,0,7
STU004085,2023-06,2023,Математический анализ II,hard,0,2,3,84.6,6,8,6,4,2,5
STU004085,2023-06,2023,Дискретная математика,normal,0,1,3,82,6,0,8,10,8,7
STU004085,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,85.8,7,9,7,6,8,7
STU004085,2023-06,2023,Физика I (механика),hard,0,2,3,86.5,10,6,8,5,4,7
STU004085,2023-06,2023,Материаловедение,normal,0,1,3,82.9,6,6,7,9,6,7
STU004085,2023-06,2023,Иностранный язык,normal,1,4,3,79.1,7,7,10,7,7,7
STU004085,2023-06,2023,Физическая культура,easy,1,6,3,85.6,10,9,10,10,10,10
STU004086,2023-06,2023,Математический анализ II,hard,0,2,3,71.9,7,7,8,8,4,6
STU004086,2023-06,2023,Дискретная математика,normal,0,1,3,65.2,10,0,8,7,9,6
STU004086,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,80.1,2,4,0,4,5,2
STU004086,2023-06,2023,Физика I (механика),hard,0,2,3,77.1,8,6,7,6,0,8
STU004086,2023-06,2023,Материаловедение,normal,0,1,3,81.6,8,8,7,7,7,6
STU004086,2023-06,2023,Иностранный язык,normal,1,4,3,88.2,8,10,9,10,10,9
STU004086,2023-06,2023,Физическая культура,easy,1,6,3,81.1,8,8,6,9,2,6
STU004087,2023-06,2023,Математический анализ II,hard,0,2,3,88.4,7,9,10,9,8,9
STU004087,2023-06,2023,Дискретная математика,normal,0,1,3,90.1,9,7,10,9,10,0
STU004087,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,86.6,9,7,9,8,8,9
STU004087,2023-06,2023,Физика I (механика),hard,0,2,3,90.1,5,10,10,9,8,9
STU004087,2023-06,2023,Материаловедение,normal,0,1,3,88.2,10,7,10,9,10,9
STU004087,2023-06,2023,Иностранный язык,normal,1,4,3,96.1,10,10,10,9,7,9
STU004087,2023-06,2023,Физическая культура,easy,1,6,3,99.1,10,10,10,10,10,10
STU004088,2023-06,2023,Математический анализ II,hard,0,2,3,67.8,4,6,4,0,3,5
STU004088,2023-06,2023,Дискретная математика,normal,0,1,3,80.1,9,4,6,6,9,7
STU004088,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,73,7,6,4,5,8,6
STU004088,2023-06,2023,Физика I (механика),hard,0,2,3,84.9,0,1,5,0,7,4
STU004088,2023-06,2023,Материаловедение,normal,0,1,3,69.1,8,5,0,6,0,0
STU004088,2023-06,2023,Иностранный язык,normal,1,4,3,74.2,7,7,3,5,6,4
STU004088,2023-06,2023,Физическая культура,easy,1,6,3,89.7,5,0,4,8,6,5
STU004089,2023-06,2023,Математический анализ II,hard,0,2,3,73.8,6,4,7,5,4,4
STU004089,2023-06,2023,Дискретная математика,normal,0,1,3,85.2,9,7,5,8,10,5
STU004089,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,70.8,4,1,4,2,0,3
STU004089,2023-06,2023,Физика I (механика),hard,0,2,3,68,6,1,5,0,4,3
STU004089,2023-06,2023,Материаловедение,normal,0,1,3,78.3,9,6,8,6,7,7
STU004089,2023-06,2023,Иностранный язык,normal,1,4,3,73.7,7,7,6,2,6,5
STU004089,2023-06,2023,Физическая культура,easy,1,6,3,80,10,0,10,9,8,6
STU004090,2023-06,2023,Математический анализ II,hard,0,2,3,78.8,5,6,4,5,0,4
STU004090,2023-06,2023,Дискретная математика,normal,0,1,3,78.8,2,6,0,5,8,7
STU004090,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,83,0,6,9,6,9,7
STU004090,2023-06,2023,Физика I (механика),hard,0,2,3,76.6,4,2,6,2,7,3
STU004090,2023-06,2023,Материаловедение,normal,0,1,3,81.1,0,8,6,8,10,7
STU004090,2023-06,2023,Иностранный язык,normal,1,4,3,80.4,9,10,9,7,10,9
STU004090,2023-06,2023,Физическая культура,easy,1,6,3,83,0,6,9,7,7,5
STU004091,2023-06,2023,Математический анализ II,hard,0,2,3,70.5,4,4,7,0,9,6
STU004091,2023-06,2023,Дискретная математика,normal,0,1,3,77,7,3,4,10,8,8
STU004091,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,3,71.7,6,3,6,0,0,5
STU004091,2023-06,2023,Физика I (механика),hard,0,2,3,77,9,9,5,0,7,7
STU004091,2023-06,2023,Материаловедение,normal,0,1,3,82.6,5,6,6,5,6,6
STU004091,2023-06,2023,Иностранный язык,normal,1,4,3,75,10,10,0,0,10,7
STU004091,2023-06,2023,Физическая культура,easy,1,6,3,84.1,6,5,5,6,7,8
STU004069,2023-06,2023,Математический анализ II,hard,0,2,4,84.3,2,0,0,0,4,2
STU004069,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,79.5,4,3,4,1,5,0
STU004069,2023-06,2023,Численные методы,normal,0,1,4,79,6,3,2,4,8,6
STU004069,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,82.2,7,4,3,3,5,0
STU004069,2023-06,2023,Базы данных,normal,0,1,4,84.9,3,3,5,0,7,0
STU004069,2023-06,2023,Физика II (электричество),hard,0,2,4,80,3,4,6,2,4,4
STU004069,2023-06,2023,Иностранный язык,normal,1,4,4,91.5,7,7,6,10,7,8
STU004069,2023-06,2023,Физическая культура,easy,1,6,4,96,0,10,7,8,8,8
STU004071,2023-06,2023,Математический анализ II,hard,0,2,4,67.7,5,3,2,4,2,0
STU004071,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,80,5,5,7,3,6,0
STU004071,2023-06,2023,Численные методы,normal,0,1,4,77.8,5,6,6,7,4,7
STU004071,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,94.3,2,3,3,6,1,3
STU004071,2023-06,2023,Базы данных,normal,0,1,4,88.6,4,6,3,6,0,0
STU004071,2023-06,2023,Физика II (электричество),hard,0,2,4,77.1,9,9,7,8,0,8
STU004071,2023-06,2023,Иностранный язык,normal,1,4,4,85.2,10,7,10,10,8,9
STU004071,2023-06,2023,Физическая культура,easy,1,6,4,93,10,10,7,10,9,9
STU004074,2023-06,2023,Математический анализ II,hard,0,2,4,83.9,7,7,8,7,6,8
STU004074,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,73.4,9,10,6,5,0,6
STU004074,2023-06,2023,Численные методы,normal,0,1,4,79.4,10,9,7,6,8,8
STU004074,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,77.8,6,5,8,8,5,6
STU004074,2023-06,2023,Базы данных,normal,0,1,4,61.6,6,6,8,0,7,0
STU004074,2023-06,2023,Физика II (электричество),hard,0,2,4,60.6,3,6,3,4,5,3
STU004074,2023-06,2023,Иностранный язык,normal,1,4,4,81,8,7,8,7,6,8
STU004074,2023-06,2023,Физическая культура,easy,1,6,4,78.1,8,10,7,9,10,10
STU004077,2023-06,2023,Математический анализ II,hard,0,2,4,81.1,6,0,4,6,6,6
STU004077,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,71.5,5,5,8,4,6,7
STU004077,2023-06,2023,Численные методы,normal,0,1,4,81.4,0,5,9,6,5,7
STU004077,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,60.7,0,4,4,6,0,3
STU004077,2023-06,2023,Базы данных,normal,0,1,4,76.2,0,5,7,7,10,5
STU004077,2023-06,2023,Физика II (электричество),hard,0,2,4,76.6,3,3,6,4,4,5
STU004077,2023-06,2023,Иностранный язык,normal,1,4,4,80.9,5,7,9,7,8,7
STU004077,2023-06,2023,Физическая культура,easy,1,6,4,88.1,10,9,9,9,8,8
STU004078,2023-06,2023,Математический анализ II,hard,0,2,4,76.5,4,6,4,9,4,6
STU004078,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,63.7,0,5,9,6,7,6
STU004078,2023-06,2023,Численные методы,normal,0,1,4,62.7,7,9,0,8,0,5
STU004078,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,71.8,6,7,0,0,6,6
STU004078,2023-06,2023,Базы данных,normal,0,1,4,70.8,9,7,7,6,5,7
STU004078,2023-06,2023,Физика II (электричество),hard,0,2,4,44.7,0,6,6,5,5,4
STU004078,2023-06,2023,Иностранный язык,normal,1,4,4,83.3,6,4,4,7,0,4
STU004078,2023-06,2023,Физическая культура,easy,1,6,4,78.2,10,7,8,10,9,10
STU004080,2023-06,2023,Математический анализ II,hard,0,2,4,83.8,7,5,9,7,6,7
STU004080,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,78.9,0,6,8,6,7,7
STU004080,2023-06,2023,Численные методы,normal,0,1,4,82.1,7,6,10,10,9,9
STU004080,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,83.7,6,6,6,5,8,6
STU004080,2023-06,2023,Базы данных,normal,0,1,4,83.3,5,8,0,10,9,7
STU004080,2023-06,2023,Физика II (электричество),hard,0,2,4,78.4,6,4,7,0,5,4
STU004080,2023-06,2023,Иностранный язык,normal,1,4,4,75.8,5,8,4,6,9,5
STU004080,2023-06,2023,Физическая культура,easy,1,6,4,95.2,0,10,7,10,10,9
STU004081,2023-06,2023,Математический анализ II,hard,0,2,4,83.6,7,4,7,6,9,6
STU004081,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,62.9,0,5,5,0,6,5
STU004081,2023-06,2023,Численные методы,normal,0,1,4,61.1,6,8,3,7,7,6
STU004081,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,71.7,5,0,4,4,8,4
STU004081,2023-06,2023,Базы данных,normal,0,1,4,71.8,4,10,6,5,7,7
STU004081,2023-06,2023,Физика II (электричество),hard,0,2,4,81.7,3,5,0,4,6,6
STU004081,2023-06,2023,Иностранный язык,normal,1,4,4,82.2,2,7,8,2,3,4
STU004081,2023-06,2023,Физическая культура,easy,1,6,4,76.4,8,10,0,9,10,9
STU004083,2023-06,2023,Математический анализ II,hard,0,2,4,71,1,3,0,0,4,2
STU004083,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,75.3,2,7,3,6,1,3
STU004083,2023-06,2023,Численные методы,normal,0,1,4,70.9,6,5,9,3,7,6
STU004083,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,69.6,5,4,4,4,5,0
STU004083,2023-06,2023,Базы данных,normal,0,1,4,84.8,0,7,7,7,4,7
STU004083,2023-06,2023,Физика II (электричество),hard,0,2,4,81.5,6,3,6,5,4,7
STU004083,2023-06,2023,Иностранный язык,normal,1,4,4,79.8,7,5,4,4,6,3
STU004083,2023-06,2023,Физическая культура,easy,1,6,4,77.9,10,0,10,9,7,7
STU004085,2023-06,2023,Математический анализ II,hard,0,2,4,57.5,5,6,8,6,2,5
STU004085,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,85,4,9,9,0,9,6
STU004085,2023-06,2023,Численные методы,normal,0,1,4,92.7,10,7,7,10,6,10
STU004085,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,83.5,0,8,6,7,8,8
STU004085,2023-06,2023,Базы данных,normal,0,1,4,87.6,8,6,8,0,10,8
STU004085,2023-06,2023,Физика II (электричество),hard,0,2,4,73.1,3,0,5,7,6,3
STU004085,2023-06,2023,Иностранный язык,normal,1,4,4,78.3,7,9,7,3,9,7
STU004085,2023-06,2023,Физическая культура,easy,1,6,4,84.5,9,10,10,10,10,0
STU004086,2023-06,2023,Математический анализ II,hard,0,2,4,64.9,0,2,0,7,7,5
STU004086,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,83.4,6,9,3,5,8,7
STU004086,2023-06,2023,Численные методы,normal,0,1,4,78.1,7,8,8,5,6,7
STU004086,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,71.5,1,0,5,4,2,3
STU004086,2023-06,2023,Базы данных,normal,0,1,4,78.3,0,4,0,5,7,5
STU004086,2023-06,2023,Физика II (электричество),hard,0,2,4,73,6,8,0,7,8,7
STU004086,2023-06,2023,Иностранный язык,normal,1,4,4,81,7,8,0,8,9,9
STU004086,2023-06,2023,Физическая культура,easy,1,6,4,88.6,7,10,9,10,9,10
STU004087,2023-06,2023,Математический анализ II,hard,0,2,4,84.1,7,10,8,8,9,9
STU004087,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,86.2,8,10,9,0,9,9
STU004087,2023-06,2023,Численные методы,normal,0,1,4,83.6,10,10,9,10,10,10
STU004087,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,85.9,10,10,0,7,6,9
STU004087,2023-06,2023,Базы данных,normal,0,1,4,85.7,9,9,10,10,10,9
STU004087,2023-06,2023,Физика II (электричество),hard,0,2,4,88.6,7,10,8,9,8,9
STU004087,2023-06,2023,Иностранный язык,normal,1,4,4,93.8,10,9,8,10,10,10
STU004087,2023-06,2023,Физическая культура,easy,1,6,4,94,10,10,10,10,10,9
STU004088,2023-06,2023,Математический анализ II,hard,0,2,4,63.3,3,6,8,2,2,5
STU004088,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,63.5,6,7,3,0,4,5
STU004088,2023-06,2023,Численные методы,normal,0,1,4,62.6,6,3,5,6,10,7
STU004088,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,68.2,7,5,7,8,7,8
STU004088,2023-06,2023,Базы данных,normal,0,1,4,70.5,8,7,5,6,8,0
STU004088,2023-06,2023,Физика II (электричество),hard,0,2,4,59.8,3,3,0,3,0,1
STU004088,2023-06,2023,Иностранный язык,normal,1,4,4,70.9,5,3,4,4,4,5
STU004088,2023-06,2023,Физическая культура,easy,1,6,4,73.5,6,5,3,4,8,4
STU004089,2023-06,2023,Математический анализ II,hard,0,2,4,78.5,0,7,6,0,7,5
STU004089,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,83.6,2,5,5,2,1,4
STU004089,2023-06,2023,Численные методы,normal,0,1,4,87,6,8,0,2,9,8
STU004089,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,62.3,6,3,0,1,4,4
STU004089,2023-06,2023,Базы данных,normal,0,1,4,82.4,4,6,4,0,3,4
STU004089,2023-06,2023,Физика II (электричество),hard,0,2,4,70.9,4,3,4,4,3,4
STU004089,2023-06,2023,Иностранный язык,normal,1,4,4,83,4,6,5,5,8,5
STU004089,2023-06,2023,Физическая культура,easy,1,6,4,80.7,10,9,7,7,0,8
STU004090,2023-06,2023,Математический анализ II,hard,0,2,4,75.3,4,5,6,7,4,6
STU004090,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,70.9,0,5,2,9,5,4
STU004090,2023-06,2023,Численные методы,normal,0,1,4,65.5,4,7,0,0,10,4
STU004090,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,65.7,7,7,0,8,6,0
STU004090,2023-06,2023,Базы данных,normal,0,1,4,81.9,7,9,9,10,8,9
STU004090,2023-06,2023,Физика II (электричество),hard,0,2,4,71.3,4,0,9,1,2,4
STU004090,2023-06,2023,Иностранный язык,normal,1,4,4,80,10,8,10,8,10,8
STU004090,2023-06,2023,Физическая культура,easy,1,6,4,82.7,8,4,10,0,8,0
STU004091,2023-06,2023,Математический анализ II,hard,0,2,4,70.8,4,7,6,5,6,5
STU004091,2023-06,2023,Дифференциальные уравнения,hard,0,1,4,69.2,0,5,0,4,5,4
STU004091,2023-06,2023,Численные методы,normal,0,1,4,64.1,4,0,6,5,9,5
STU004091,2023-06,2023,Структуры данных и алгоритмы,hard,0,2,4,77.5,8,6,4,6,8,6
STU004091,2023-06,2023,Базы данных,normal,0,1,4,64.1,0,9,10,10,5,0
STU004091,2023-06,2023,Физика II (электричество),hard,0,2,4,60.9,5,5,6,10,10,7
