student_id,group,cohort_entry_year,hidden_label
STU002606,2020-30,2020,normal
STU002607,2020-30,2020,poor
STU002608,2020-30,2020,normal
STU002609,2020-31,2020,normal
STU002610,2020-31,2020,normal
STU002611,2020-31,2020,poor
STU002612,2020-31,2020,normal
STU002613,2020-31,2020,normal
STU002614,2020-31,2020,normal
STU002615,2020-31,2020,poor
STU002616,2020-31,2020,normal
STU002617,2020-31,2020,normal
STU002618,2020-31,2020,normal
STU002619,2020-31,2020,normal
STU002620,2020-31,2020,normal
STU002621,2020-31,2020,poor
STU002622,2020-31,2020,normal
STU002623,2020-31,2020,poor
STU002624,2020-32,2020,normal
STU002625,2020-32,2020,normal
STU002626,2020-32,2020,normal
STU002627,2020-32,2020,normal
STU002628,2020-32,2020,normal
STU002629,2020-32,2020,poor
STU002630,2020-32,2020,normal
STU002631,2020-32,2020,normal
STU002632,2020-32,2020,normal
STU002633,2020-32,2020,normal
STU002634,2020-32,2020,normal
STU002635,2020-32,2020,normal
STU002636,2020-32,2020,normal
STU002637,2020-32,2020,poor
STU002638,2020-32,2020,normal
STU002639,2020-33,2020,excellent
STU002640,2020-33,2020,excellent
STU002641,2020-33,2020,normal
STU002642,2020-33,2020,normal
STU002643,2020-33,2020,normal
STU002644,2020-33,2020,normal
STU002645,2020-33,2020,normal
STU002646,2020-33,2020,normal
STU002647,2020-33,2020,normal
STU002648,2020-33,2020,normal
STU002649,2020-33,2020,excellent
STU002650,2020-33,2020,normal
STU002651,2020-33,2020,normal
STU002652,2020-33,2020,normal
STU002653,2020-33,2020,normal
STU002654,2020-33,2020,normal
STU002655,2020-34,2020,normal
STU002656,2020-34,2020,poor
STU002657,2020-34,2020,normal
STU002658,2020-34,2020,normal
STU002659,2020-34,2020,normal
STU002660,2020-34,2020,normal
STU002661,2020-34,2020,normal
STU002662,2020-34,2020,normal
STU002663,2020-34,2020,excellent
STU002664,2020-34,2020,normal
STU002665,2020-34,2020,normal
STU002666,2020-34,2020,normal
STU002667,2020-34,2020,normal
STU002668,2020-34,2020,normal
STU002669,2020-34,2020,normal
STU002670,2020-34,2020,normal
STU002671,2020-34,2020,normal
STU002672,2020-34,2020,poor
STU002673,2020-34,2020,normal
STU002674,2020-35,2020,normal
STU002675,2020-35,2020,normal
STU002676,2020-35,2020,normal
STU002677,2020-35,2020,normal
STU002678,2020-35,2020,normal
STU002679,2020-35,2020,normal
STU002680,2020-35,2020,normal
STU002681,2020-35,2020,normal
STU002682,2020-35,2020,normal
STU002683,2020-35,2020,normal
STU002684,2020-35,2020,poor
STU002685,2020-35,2020,normal
STU002686,2020-35,2020,normal
STU002687,2020-35,2020,normal
STU002688,2020-35,2020,normal
STU002689,2020-35,2020,poor
STU002690,2020-35,2020,normal
STU002691,2020-35,2020,normal
STU002692,2020-35,2020,normal
STU002693,2020-36,2020,poor
STU002694,2020-36,2020,normal
STU002695,2020-36,2020,normal
STU002696,2020-36,2020,normal
STU002697,2020-36,2020,normal
STU002698,2020-36,2020,normal
STU002699,2020-36,2020,normal
STU002700,2020-36,2020,normal
STU002701,2020-36,2020,normal
STU002702,2020-36,2020,poor
STU002703,2020-36,2020,normal
STU002704,2020-36,2020,normal
STU002705,2020-36,2020,normal
STU002706,2020-36,2020,normal
STU002707,2020-36,2020,normal
STU002708,2020-36,2020,normal
STU002709,2020-37,2020,normal
STU002710,2020-37,2020,poor
STU002711,2020-37,2020,normal
STU002712,2020-37,2020,normal
STU002713,2020-37,2020,normal
STU002714,2020-37,2020,normal
STU002715,2020-37,2020,normal
STU002716,2020-37,2020,poor
STU002717,2020-37,2020,normal
STU002718,2020-37,2020,excellent
STU002719,2020-37,2020,normal
STU002720,2020-37,2020,excellent
STU002721,2020-37,2020,normal
STU002722,2020-37,2020,normal
STU002723,2020-37,2020,normal
STU002724,2020-37,2020,normal
STU002725,2020-37,2020,normal
STU002726,2020-37,2020,normal
STU002727,2020-37,2020,normal
STU002728,2020-37,2020,normal
STU002729,2020-37,2020,normal
STU002730,2020-37,2020,normal
STU002731,2020-37,2020,normal
STU002732,2020-37,2020,normal
STU002733,2020-37,2020,normal
STU002734,2020-38,2020,normal
STU002735,2020-38,2020,normal
STU002736,2020-38,2020,normal
STU002737,2020-38,2020,normal
STU002738,2020-38,2020,normal
STU002739,2020-38,2020,normal
STU002740,2020-38,2020,normal
STU002741,2020-38,2020,normal
STU002742,2020-38,2020,normal
STU002743,2020-38,2020,normal
STU002744,2020-38,2020,excellent
STU002745,2020-38,2020,normal
STU002746,2020-38,2020,normal
STU002747,2020-38,2020,poor
STU002748,2020-38,2020,poor
STU002749,2020-38,2020,excellent
STU002750,2020-38,2020,excellent
STU002751,2020-38,2020,normal
STU002752,2020-38,2020,normal
STU002753,2020-38,2020,poor
STU002754,2020-38,2020,normal
STU002755,2020-38,2020,normal
STU002756,2020-38,2020,normal
STU002757,2020-39,2020,normal
STU002758,2020-39,2020,normal
STU002759,2020-39,2020,normal
STU002760,2020-39,2020,poor
STU002761,2020-39,2020,normal
STU002762,2020-39,2020,normal
STU002763,2020-39,2020,normal
STU002764,2020-39,2020,normal
STU002765,2020-39,2020,normal
STU002766,2020-39,2020,normal
STU002767,2020-39,2020,normal
STU002768,2020-39,2020,normal
STU002769,2020-39,2020,excellent
STU002770,2020-39,2020,poor
STU002771,2020-39,2020,normal
STU002772,2020-39,2020,normal
STU002773,2020-39,2020,normal
STU002774,2020-39,2020,normal
STU002775,2020-39,2020,poor
STU002776,2020-39,2020,normal
STU002777,2020-39,2020,normal
STU002778,2020-39,2020,normal
STU002779,2020-39,2020,normal
STU002780,2020-40,2020,normal
STU002781,2020-40,2020,normal
STU002782,2020-40,2020,normal
STU002783,2020-40,2020,normal
STU002784,2020-40,2020,normal
STU002785,2020-40,2020,normal
STU002786,2020-40,2020,normal
STU002787,2020-40,2020,poor
STU002788,2020-40,2020,normal
STU002789,2020-40,2020,poor
STU002790,2020-40,2020,normal
STU002791,2020-40,2020,normal
STU002792,2020-40,2020,normal
STU002793,2020-40,2020,normal
STU002794,2020-40,2020,normal
STU002795,2020-40,2020,normal
STU002796,2020-41,2020,normal
STU002797,2020-41,2020,normal
STU002798,2020-41,2020,normal
STU002799,2020-41,2020,poor
STU002800,2020-41,2020,normal
STU002801,2020-41,2020,normal
STU002802,2020-41,2020,poor
STU002803,2020-41,2020,normal
STU002804,2020-41,2020,normal
STU002805,2020-41,2020,normal
STU002806,2020-41,2020,normal
STU002807,2020-41,2020,excellent
STU002808,2020-41,2020,normal
STU002809,2020-41,2020,poor
STU002810,2020-41,2020,normal
STU002811,2020-41,2020,normal
STU002812,2020-42,2020,normal
STU002813,2020-42,2020,normal
STU002814,2020-42,2020,poor
STU002815,2020-42,2020,excellent
STU002816,2020-42,2020,normal
STU002817,2020-42,2020,normal
STU002818,2020-42,2020,normal
STU002819,2020-42,2020,poor
STU002820,2020-42,2020,normal
STU002821,2020-42,2020,normal
STU002822,2020-42,2020,normal
STU002823,2020-42,2020,normal
STU002824,2020-42,2020,normal
STU002825,2020-42,2020,normal
STU002826,2020-42,2020,excellent
STU002827,2020-43,2020,normal
STU002828,2020-43,2020,normal
STU002829,2020-43,2020,normal
STU002830,2020-43,2020,normal
STU002831,2020-43,2020,normal
STU002832,2020-43,2020,poor
STU002833,2020-43,2020,normal
STU002834,2020-43,2020,normal
STU002835,2020-43,2020,normal
STU002836,2020-43,2020,normal
STU002837,2020-43,2020,normal
STU002838,2020-43,2020,normal
STU002839,2020-43,2020,normal
STU002840,2020-43,2020,normal
STU002841,2020-43,2020,normal
STU002842,2020-43,2020,normal
STU002843,2020-43,2020,normal
STU002844,2020-43,2020,normal
STU002845,2020-44,2020,normal
STU002846,2020-44,2020,normal
STU002847,2020-44,2020,excellent
STU002848,2020-44,2020,normal
STU002849,2020-44,2020,normal
STU002850,2020-44,2020,poor
STU002851,2020-44,2020,normal
STU002852,2020-44,2020,normal
STU002853,2020-44,2020,normal
STU002854,2020-44,2020,normal
STU002855,2020-44,2020,normal
STU002856,2020-44,2020,excellent
STU002857,2020-44,2020,poor
STU002858,2020-44,2020,normal
STU002859,2020-44,2020,poor
STU002860,2020-44,2020,excellent
STU002861,2020-44,2020,normal
STU002862,2020-44,2020,normal
STU002863,2020-44,2020,normal
STU002864,2020-44,2020,normal
STU002865,2020-44,2020,normal
STU002866,2020-45,2020,normal
STU002867,2020-45,2020,poor
STU002868,2020-45,2020,normal
STU002869,2020-45,2020,normal
STU002870,2020-45,2020,normal
STU002871,2020-45,2020,normal
STU002872,2020-45,2020,normal
STU002873,2020-45,2020,poor
STU002874,2020-45,2020,normal
STU002875,2020-45,2020,normal
STU002876,2020-45,2020,normal
STU002877,2020-45,2020,poor
STU002878,2020-45,2020,normal
STU002879,2020-45,2020,normal
STU002880,2020-45,2020,normal
STU002881,2020-46,2020,normal
STU002882,2020-46,2020,normal
STU002883,2020-46,2020,normal
STU002884,2020-46,2020,normal
STU002885,2020-46,2020,normal
STU002886,2020-46,2020,normal
STU002887,2020-46,2020,normal
STU002888,2020-46,2020,normal
STU002889,2020-46,2020,normal
STU002890,2020-46,2020,normal
STU002891,2020-46,2020,normal
STU002892,2020-46,2020,normal
STU002893,2020-46,2020,normal
STU002894,2020-46,2020,excellent
STU002895,2020-46,2020,normal
STU002896,2020-46,2020,excellent
STU002897,2020-46,2020,normal
STU002898,2020-46,2020,excellent
STU002899,2020-46,2020,normal
STU002900,2020-46,2020,normal
STU002901,2020-46,2020,normal
STU002902,2020-46,2020,normal
STU002903,2020-47,2020,normal
STU002904,2020-47,2020,excellent
STU002905,2020-47,2020,excellent
STU002906,2020-47,2020,normal
STU002907,2020-47,2020,normal
STU002908,2020-47,2020,poor
STU002909,2020-47,2020,normal
STU002910,2020-47,2020,normal
STU002911,2020-47,2020,normal
STU002912,2020-47,2020,normal
STU002913,2020-47,2020,normal
STU002914,2020-47,2020,normal
STU002915,2020-47,2020,normal
STU002916,2020-47,2020,poor
STU002917,2020-47,2020,excellent
STU002918,2020-47,2020,normal
STU002919,2020-47,2020,poor
STU002920,2020-47,2020,normal
STU002921,2020-47,2020,normal
STU002922,2020-47,2020,excellent
STU002923,2020-48,2020,normal
STU002924,2020-48,2020,poor
STU002925,2020-48,2020,normal
STU002926,2020-48,2020,normal
STU002927,2020-48,2020,normal
STU002928,2020-48,2020,excellent
STU002929,2020-48,2020,normal
STU002930,2020-48,2020,normal
STU002931,2020-48,2020,normal
STU002932,2020-48,2020,normal
STU002933,2020-48,2020,normal
STU002934,2020-48,2020,excellent
STU002935,2020-48,2020,normal
STU002936,2020-48,2020,normal
STU002937,2020-48,2020,normal
STU002938,2020-48,2020,normal
STU002939,2020-48,2020,normal
STU002940,2020-48,2020,normal
STU002941,2020-49,2020,poor
STU002942,2020-49,2020,normal
STU002943,2020-49,2020,poor
STU002944,2020-49,2020,excellent
STU002945,2020-49,2020,normal
STU002946,2020-49,2020,normal
STU002947,2020-49,2020,normal
STU002948,2020-49,2020,normal
STU002949,2020-49,2020,normal
STU002950,2020-49,2020,normal
STU002951,2020-49,2020,normal
STU002952,2020-49,2020,normal
STU002953,2020-49,2020,normal
STU002954,2020-49,2020,normal
STU002955,2020-49,2020,excellent
STU002956,2020-49,2020,excellent
STU002957,2020-49,2020,normal
STU002958,2020-50,2020,normal
STU002959,2020-50,2020,normal
STU002960,2020-50,2020,normal
STU002961,2020-50,2020,normal
STU002962,2020-50,2020,normal
STU002963,2020-50,2020,normal
STU002964,2020-50,2020,normal
STU002965,2020-50,2020,poor
STU002966,2020-50,2020,normal
STU002967,2020-50,2020,normal
STU002968,2020-50,2020,normal
STU002969,2020-50,2020,excellent
STU002970,2020-50,2020,poor
STU002971,2020-50,2020,normal
STU002972,2020-50,2020,normal
STU002973,2020-50,2020,normal
STU002974,2021-01,2021,normal
STU002975,2021-01,2021,normal
STU002976,2021-01,2021,normal
STU002977,2021-01,2021,excellent
STU002978,2021-01,2021,poor
STU002979,2021-01,2021,normal
STU002980,2021-01,2021,normal
STU002981,2021-01,2021,normal
STU002982,2021-01,2021,normal
STU002983,2021-01,2021,poor
STU002984,2021-01,2021,normal
STU002985,2021-01,2021,normal
STU002986,2021-01,2021,normal
STU002987,2021-01,2021,normal
STU002988,2021-01,2021,normal
STU002989,2021-01,2021,excellent
STU002990,2021-02,2021,normal
STU002991,2021-02,2021,normal
STU002992,2021-02,2021,normal
STU002993,2021-02,2021,normal
STU002994,2021-02,2021,normal
STU002995,2021-02,2021,normal
STU002996,2021-02,2021,normal
STU002997,2021-02,2021,normal
STU002998,2021-02,2021,normal
STU002999,2021-02,2021,normal
STU003000,2021-02,2021,normal
STU003001,2021-02,2021,excellent
STU003002,2021-02,2021,excellent
STU003003,2021-02,2021,normal
STU003004,2021-02,2021,normal
STU003005,2021-02,2021,normal
STU003006,2021-02,2021,normal
STU003007,2021-02,2021,normal
STU003008,2021-03,2021,normal
STU003009,2021-03,2021,normal
STU003010,2021-03,2021,excellent
STU003011,2021-03,2021,normal
STU003012,2021-03,2021,normal
STU003013,2021-03,2021,normal
STU003014,2021-03,2021,normal
STU003015,2021-03,2021,excellent
STU003016,2021-03,2021,normal
STU003017,2021-03,2021,normal
STU003018,2021-03,2021,normal
STU003019,2021-03,2021,normal
STU003020,2021-03,2021,normal
STU003021,2021-03,2021,normal
STU003022,2021-03,2021,poor
STU003023,2021-03,2021,poor
STU003024,2021-03,2021,normal
STU003025,2021-03,2021,poor
STU003026,2021-03,2021,normal
STU003027,2021-03,2021,normal
STU003028,2021-03,2021,normal
STU003029,2021-03,2021,poor
STU003030,2021-03,2021,excellent
STU003031,2021-03,2021,normal
STU003032,2021-04,2021,normal
STU003033,2021-04,2021,poor
STU003034,2021-04,2021,normal
STU003035,2021-04,2021,normal
STU003036,2021-04,2021,normal
STU003037,2021-04,2021,excellent
STU003038,2021-04,2021,normal
STU003039,2021-04,2021,poor
STU003040,2021-04,2021,normal
STU003041,2021-04,2021,excellent
STU003042,2021-04,2021,normal
STU003043,2021-04,2021,normal
STU003044,2021-04,2021,normal
STU003045,2021-04,2021,poor
STU003046,2021-04,2021,normal
STU003047,2021-04,2021,poor
STU003048,2021-04,2021,normal
STU003049,2021-04,2021,normal
STU003050,2021-04,2021,poor
STU003051,2021-05,2021,normal
STU003052,2021-05,2021,poor
STU003053,2021-05,2021,normal
STU003054,2021-05,2021,normal
STU003055,2021-05,2021,normal
STU003056,2021-05,2021,normal
STU003057,2021-05,2021,normal
STU003058,2021-05,2021,poor
STU003059,2021-05,2021,normal
STU003060,2021-05,2021,normal
STU003061,2021-05,2021,normal
STU003062,2021-05,2021,normal
STU003063,2021-05,2021,normal
STU003064,2021-05,2021,normal
STU003065,2021-05,2021,normal
STU003066,2021-05,2021,normal
STU003067,2021-05,2021,normal
STU003068,2021-05,2021,normal
STU003069,2021-05,2021,normal
STU003070,2021-06,2021,normal
STU003071,2021-06,2021,normal
STU003072,2021-06,2021,poor
STU003073,2021-06,2021,normal
STU003074,2021-06,2021,normal
STU003075,2021-06,2021,normal
STU003076,2021-06,2021,normal
STU003077,2021-06,2021,normal
STU003078,2021-06,2021,excellent
STU003079,2021-06,2021,excellent
STU003080,2021-06,2021,normal
STU003081,2021-06,2021,normal
STU003082,2021-06,2021,excellent
STU003083,2021-06,2021,normal
STU003084,2021-06,2021,normal
STU003085,2021-06,2021,normal
STU003086,2021-06,2021,normal
STU003087,2021-07,2021,normal
STU003088,2021-07,2021,normal
STU003089,2021-07,2021,poor
STU003090,2021-07,2021,normal
STU003091,2021-07,2021,normal
STU003092,2021-07,2021,normal
STU003093,2021-07,2021,normal
STU003094,2021-07,2021,normal
STU003095,2021-07,2021,normal
STU003096,2021-07,2021,normal
STU003097,2021-07,2021,normal
STU003098,2021-07,2021,normal
STU003099,2021-07,2021,normal
STU003100,2021-07,2021,normal
STU003101,2021-07,2021,normal
STU003102,2021-08,2021,normal
STU003103,2021-08,2021,normal
STU003104,2021-08,2021,normal
STU003105,2021-08,2021,normal
STU003106,2021-08,2021,normal
STU003107,2021-08,2021,normal
STU003108,2021-08,2021,poor
STU003109,2021-08,2021,normal
STU003110,2021-08,2021,normal
STU003111,2021-08,2021,normal
STU003112,2021-08,2021,normal
STU003113,2021-08,2021,normal
STU003114,2021-08,2021,normal
STU003115,2021-08,2021,excellent
STU003116,2021-08,2021,normal
STU003117,2021-08,2021,poor
STU003118,2021-08,2021,normal
STU003119,2021-08,2021,normal
STU003120,2021-08,2021,normal
STU003121,2021-08,2021,normal
STU003122,2021-08,2021,normal
STU003123,2021-08,2021,normal
STU003124,2021-08,2021,normal
STU003125,2021-09,2021,normal
STU003126,2021-09,2021,normal
STU003127,2021-09,2021,normal
STU003128,2021-09,2021,normal
STU003129,2021-09,2021,normal
STU003130,2021-09,2021,normal
STU003131,2021-09,2021,normal
STU003132,2021-09,2021,normal
STU003133,2021-09,2021,normal
STU003134,2021-09,2021,normal
STU003135,2021-09,2021,normal
STU003136,2021-09,2021,normal
STU003137,2021-09,2021,normal
STU003138,2021-09,2021,normal
STU003139,2021-09,2021,poor
STU003140,2021-09,2021,normal
STU003141,2021-09,2021,poor
STU003142,2021-09,2021,excellent
STU003143,2021-09,2021,normal
STU003144,2021-10,2021,normal
STU003145,2021-10,2021,normal
STU003146,2021-10,2021,normal
STU003147,2021-10,2021,poor
STU003148,2021-10,2021,normal
STU003149,2021-10,2021,normal
STU003150,2021-10,2021,normal
STU003151,2021-10,2021,normal
STU003152,2021-10,2021,normal
STU003153,2021-10,2021,normal
STU003154,2021-10,2021,normal
STU003155,2021-10,2021,normal
STU003156,2021-10,2021,normal
STU003157,2021-10,2021,normal
STU003158,2021-10,2021,normal
STU003159,2021-11,2021,excellent
STU003160,2021-11,2021,excellent
STU003161,2021-11,2021,normal
STU003162,2021-11,2021,poor
STU003163,2021-11,2021,normal
STU003164,2021-11,2021,normal
STU003165,2021-11,2021,poor
STU003166,2021-11,2021,normal
STU003167,2021-11,2021,normal
STU003168,2021-11,2021,normal
STU003169,2021-11,2021,normal
STU003170,2021-11,2021,normal
STU003171,2021-11,2021,normal
STU003172,2021-11,2021,normal
STU003173,2021-11,2021,normal
STU003174,2021-11,2021,normal
STU003175,2021-11,2021,normal
STU003176,2021-11,2021,normal
STU003177,2021-11,2021,normal
STU003178,2021-11,2021,normal
STU003179,2021-11,2021,normal
STU003180,2021-12,2021,normal
STU003181,2021-12,2021,normal
STU003182,2021-12,2021,normal
STU003183,2021-12,2021,excellent
STU003184,2021-12,2021,normal
STU003185,2021-12,2021,normal
STU003186,2021-12,2021,poor
STU003187,2021-12,2021,poor
STU003188,2021-12,2021,normal
STU003189,2021-12,2021,normal
STU003190,2021-12,2021,normal
STU003191,2021-12,2021,poor
STU003192,2021-12,2021,normal
STU003193,2021-12,2021,normal
STU003194,2021-12,2021,poor
STU003195,2021-12,2021,normal
STU003196,2021-12,2021,excellent
STU003197,2021-12,2021,normal
STU003198,2021-12,2021,normal
STU003199,2021-12,2021,normal
STU003200,2021-12,2021,normal
STU003201,2021-12,2021,normal
STU003202,2021-12,2021,normal
STU003203,2021-13,2021,normal
STU003204,2021-13,2021,normal
STU003205,2021-13,2021,normal
STU003206,2021-13,2021,normal
STU003207,2021-13,2021,normal
STU003208,2021-13,2021,normal
STU003209,2021-13,2021,poor
STU003210,2021-13,2021,normal
STU003211,2021-13,2021,normal
STU003212,2021-13,2021,normal
STU003213,2021-13,2021,normal
STU003214,2021-13,2021,normal
STU003215,2021-13,2021,normal
STU003216,2021-13,2021,normal
STU003217,2021-13,2021,poor
STU003218,2021-13,2021,normal
STU003219,2021-13,2021,excellent
STU003220,2021-13,2021,normal
STU003221,2021-13,2021,normal
STU003222,2021-13,2021,normal
STU003223,2021-13,2021,normal
STU003224,2021-13,2021,normal
STU003225,2021-14,2021,normal
STU003226,2021-14,2021,normal
STU003227,2021-14,2021,poor
STU003228,2021-14,2021,excellent
STU003229,2021-14,2021,normal
STU003230,2021-14,2021,normal
STU003231,2021-14,2021,normal
STU003232,2021-14,2021,normal
STU003233,2021-14,2021,normal
STU003234,2021-14,2021,poor
STU003235,2021-14,2021,normal
STU003236,2021-14,2021,normal
STU003237,2021-14,2021,normal
STU003238,2021-14,2021,normal
STU003239,2021-14,2021,normal
STU003240,2021-14,2021,normal
STU003241,2021-14,2021,normal
STU003242,2021-14,2021,normal
STU003243,2021-14,2021,normal
STU003244,2021-14,2021,poor
STU003245,2021-14,2021,normal
STU003246,2021-14,2021,excellent
STU003247,2021-14,2021,excellent
STU003248,2021-15,2021,normal
STU003249,2021-15,2021,normal
STU003250,2021-15,2021,normal
STU003251,2021-15,2021,normal
STU003252,2021-15,2021,normal
STU003253,2021-15,2021,poor
STU003254,2021-15,2021,poor
STU003255,2021-15,2021,normal
STU003256,2021-15,2021,normal
STU003257,2021-15,2021,normal
STU003258,2021-15,2021,normal
STU003259,2021-15,2021,normal
STU003260,2021-15,2021,excellent
STU003261,2021-15,2021,normal
STU003262,2021-15,2021,normal
STU003263,2021-15,2021,normal
STU003264,2021-15,2021,normal
STU003265,2021-15,2021,poor
STU003266,2021-15,2021,normal
STU003267,2021-15,2021,normal
STU003268,2021-16,2021,normal
STU003269,2021-16,2021,normal
STU003270,2021-16,2021,normal
STU003271,2021-16,2021,normal
STU003272,2021-16,2021,normal
STU003273,2021-16,2021,poor
STU003274,2021-16,2021,normal
STU003275,2021-16,2021,poor
STU003276,2021-16,2021,poor
STU003277,2021-16,2021,normal
STU003278,2021-16,2021,excellent
STU003279,2021-16,2021,normal
STU003280,2021-16,2021,normal
STU003281,2021-16,2021,normal
STU003282,2021-16,2021,excellent
STU003283,2021-16,2021,normal
STU003284,2021-16,2021,poor
STU003285,2021-16,2021,excellent
STU003286,2021-16,2021,normal
STU003287,2021-16,2021,normal
STU003288,2021-16,2021,excellent
STU003289,2021-16,2021,normal
STU003290,2021-16,2021,normal
STU003291,2021-17,2021,normal
STU003292,2021-17,2021,poor
STU003293,2021-17,2021,normal
STU003294,2021-17,2021,normal
STU003295,2021-17,2021,poor
STU003296,2021-17,2021,normal
STU003297,2021-17,2021,poor
STU003298,2021-17,2021,poor
STU003299,2021-17,2021,normal
STU003300,2021-17,2021,normal
STU003301,2021-17,2021,normal
STU003302,2021-17,2021,normal
STU003303,2021-17,2021,normal
STU003304,2021-17,2021,normal
STU003305,2021-17,2021,poor
STU003306,2021-17,2021,normal
STU003307,2021-17,2021,normal
STU003308,2021-17,2021,normal
STU003309,2021-17,2021,normal
STU003310,2021-17,2021,normal
STU003311,2021-17,2021,normal
STU003312,2021-18,2021,normal
STU003313,2021-18,2021,normal
STU003314,2021-18,2021,normal
STU003315,2021-18,2021,normal
STU003316,2021-18,2021,normal
STU003317,2021-18,2021,poor
STU003318,2021-18,2021,normal
STU003319,2021-18,2021,poor
STU003320,2021-18,2021,normal
STU003321,2021-18,2021,normal
STU003322,2021-18,2021,excellent
STU003323,2021-18,2021,normal
STU003324,2021-18,2021,normal
STU003325,2021-18,2021,poor
STU003326,2021-18,2021,normal
STU003327,2021-18,2021,normal
STU003328,2021-18,2021,normal
STU003329,2021-18,2021,normal
STU003330,2021-19,2021,normal
STU003331,2021-19,2021,excellent
STU003332,2021-19,2021,normal
STU003333,2021-19,2021,poor
STU003334,2021-19,2021,normal
STU003335,2021-19,2021,poor
STU003336,2021-19,2021,normal
STU003337,2021-19,2021,normal
STU003338,2021-19,2021,normal
STU003339,2021-19,2021,poor
STU003340,2021-19,2021,normal
STU003341,2021-19,2021,normal
STU003342,2021-19,2021,normal
STU003343,2021-19,2021,normal
STU003344,2021-19,2021,normal
STU003345,2021-19,2021,normal
STU003346,2021-19,2021,normal
STU003347,2021-19,2021,poor
STU003348,2021-19,2021,normal
STU003349,2021-19,2021,normal
STU003350,2021-19,2021,excellent
STU003351,2021-19,2021,normal
STU003352,2021-20,2021,normal
STU003353,2021-20,2021,normal
STU003354,2021-20,2021,normal
STU003355,2021-20,2021,normal
STU003356,2021-20,2021,normal
STU003357,2021-20,2021,normal
STU003358,2021-20,2021,normal
STU003359,2021-20,2021,normal
STU003360,2021-20,2021,normal
STU003361,2021-20,2021,poor
STU003362,2021-20,2021,normal
STU003363,2021-20,2021,normal
STU003364,2021-20,2021,normal
STU003365,2021-20,2021,normal
STU003366,2021-20,2021,normal
STU003367,2021-20,2021,normal
STU003368,2021-20,2021,poor
STU003369,2021-20,2021,normal
STU003370,2021-20,2021,normal
STU003371,2021-20,2021,normal
STU003372,2021-20,2021,normal
STU003373,2021-20,2021,excellent
STU003374,2021-20,2021,normal
STU003375,2021-21,2021,poor
STU003376,2021-21,2021,normal
STU003377,2021-21,2021,excellent
STU003378,2021-21,2021,normal
STU003379,2021-21,2021,normal
STU003380,2021-21,2021,normal
STU003381,2021-21,2021,poor
STU003382,2021-21,2021,normal
STU003383,2021-21,2021,excellent
STU003384,2021-21,2021,normal
STU003385,2021-21,2021,normal
STU003386,2021-21,2021,normal
STU003387,2021-21,2021,normal
STU003388,2021-21,2021,normal
STU003389,2021-21,2021,poor
STU003390,2021-21,2021,normal
STU003391,2021-21,2021,normal
STU003392,2021-21,2021,poor
STU003393,2021-21,2021,poor
STU003394,2021-21,2021,poor
STU003395,2021-22,2021,normal
STU003396,2021-22,2021,poor
STU003397,2021-22,2021,normal
STU003398,2021-22,2021,normal
STU003399,2021-22,2021,normal
STU003400,2021-22,2021,normal
STU003401,2021-22,2021,normal
STU003402,2021-22,2021,poor
STU003403,2021-22,2021,normal
STU003404,2021-22,2021,normal
STU003405,2021-22,2021,normal
STU003406,2021-22,2021,normal
STU003407,2021-22,2021,normal
STU003408,2021-22,2021,normal
STU003409,2021-22,2021,normal
STU003410,2021-22,2021,excellent
STU003411,2021-22,2021,normal
STU003412,2021-22,2021,normal
STU003413,2021-22,2021,normal
STU003414,2021-22,2021,normal
STU003415,2021-22,2021,normal
STU003416,2021-23,2021,poor
STU003417,2021-23,2021,normal
STU003418,2021-23,2021,normal
STU003419,2021-23,2021,normal
STU003420,2021-23,2021,normal
STU003421,2021-23,2021,excellent
STU003422,2021-23,2021,normal
STU003423,2021-23,2021,normal
STU003424,2021-23,2021,normal
STU003425,2021-23,2021,normal
STU003426,2021-23,2021,normal
STU003427,2021-23,2021,normal
STU003428,2021-23,2021,excellent
STU003429,2021-23,2021,normal
STU003430,2021-23,2021,normal
STU003431,2021-24,2021,normal
STU003432,2021-24,2021,normal
STU003433,2021-24,2021,normal
STU003434,2021-24,2021,normal
STU003435,2021-24,2021,normal
STU003436,2021-24,2021,normal
STU003437,2021-24,2021,normal
STU003438,2021-24,2021,excellent
STU003439,2021-24,2021,excellent
STU003440,2021-24,2021,normal
STU003441,2021-24,2021,normal
STU003442,2021-24,2021,poor
STU003443,2021-24,2021,normal
STU003444,2021-24,2021,normal
STU003445,2021-24,2021,normal
STU003446,2021-24,2021,excellent
STU003447,2021-24,2021,normal
STU003448,2021-24,2021,normal
STU003449,2021-25,2021,normal
STU003450,2021-25,2021,normal
STU003451,2021-25,2021,excellent
STU003452,2021-25,2021,normal
STU003453,2021-25,2021,normal
STU003454,2021-25,2021,normal
STU003455,2021-25,2021,normal
STU003456,2021-25,2021,normal
STU003457,2021-25,2021,normal
STU003458,2021-25,2021,normal
STU003459,2021-25,2021,normal
STU003460,2021-25,2021,poor
STU003461,2021-25,2021,normal
STU003462,2021-25,2021,normal
STU003463,2021-25,2021,normal
STU003464,2021-25,2021,normal
STU003465,2021-25,2021,normal
STU003466,2021-25,2021,normal
STU003467,2021-25,2021,normal
STU003468,2021-26,2021,normal
STU003469,2021-26,2021,normal
STU003470,2021-26,2021,poor
STU003471,2021-26,2021,poor
STU003472,2021-26,2021,excellent
STU003473,2021-26,2021,poor
STU003474,2021-26,2021,normal
